timestamp,visitorid,event,itemid,transactionid
1430928487411,157223,view,32249,
1430928488577,167501,view,18231,
1430928490514,118475,view,11372,
1430928493658,185694,view,43023,
1430928494338,138440,view,47768,
1430928494410,126747,view,39279,
1430928500665,22715,addtocart,21208,
1430928502771,101773,view,37765,
1430928502816,85353,view,41186,
1430928503447,83205,view,49383,
1430928503618,175301,view,20252,
1430928504433,134629,view,26707,
1430928507065,175712,view,8278,
1430928512019,5065,view,49495,
1430928513869,45343,view,37424,
1430928515071,202245,view,29255,
1430928516339,125000,view,2683,
1430928517309,77492,view,36640,
1430928517340,51044,view,32424,
1430928518284,135367,view,48634,
1430928519313,17432,view,36110,
1430928523752,199538,view,9838,
1430928526359,109294,view,22683,
1430928531354,36688,view,42724,
1430928532004,110767,view,12270,
1430928533226,199538,view,17703,
1430928536550,204258,view,5789,
1430928536817,159243,view,35743,
1430928540900,83994,view,47518,
1430928540944,47434,view,346,
1430928542284,155725,view,33360,
1430928546090,88329,view,10167,
1430928546402,159243,view,30342,
1430928547426,136671,view,28302,
1430928548977,113334,view,3812,
1430928549218,199538,view,9838,
1430928549375,9360,view,5803,
1430928549884,51044,view,48612,
1430928554539,199538,view,4724,
1430928555547,36688,view,40971,
1430928559347,3603,view,9526,
1430928561219,199538,view,9838,
1430928562010,163883,view,19677,
1430928562537,172615,view,14306,
1430928567035,35265,view,38237,
1430928567891,70240,view,22605,
1430928568313,167501,view,44014,
1430928570950,44576,view,13018,
1430928577264,57886,view,11389,
1430928578441,36688,view,42724,
1430928580653,83483,view,1335,
1430928583344,199538,view,46552,
1430928583756,36003,view,39418,
1430928585524,51083,view,21208,
1430928585717,13138,view,14533,
1430928586752,199538,view,9838,
1430928589293,87922,view,28574,
1430928590317,28717,view,16271,
1430928591494,190524,view,10340,
1430928591822,30869,view,1410,
1430928592182,37783,view,16759,
1430928593489,199538,view,30555,
1430928593574,150019,view,17193,
1430928593928,47865,view,27220,
1430928596831,13138,view,9449,
1430928596844,119577,view,32618,
1430928597517,84289,view,30955,
1430928597626,113315,view,3583,
1430928600189,199538,view,9838,
1430928601102,185694,view,43023,
1430928604146,141879,view,13488,
1430928604959,99630,view,11420,
1430928607465,189594,view,30749,
1430928608933,196759,view,48364,
1430928611709,169985,view,20012,
1430928613149,185694,view,45561,
1430928613339,6057,view,7890,
1430928615627,69302,view,6872,
1430928620701,22715,transaction,21208,16265.0
1430928621723,149442,view,25145,
1430928622865,4662,view,48589,
1430928623991,141879,view,5992,
1430928625057,57886,view,48014,
1430928627284,55341,view,7152,
1430928629513,56833,view,44819,
1430928631384,86844,view,2797,
1430928637551,184698,view,27265,
1430928638914,122547,view,1999,
1430928640908,53106,view,33491,
1430928648027,69302,view,17797,
1430928648603,25051,view,27115,
1430928649433,118553,view,16758,
1430928655247,138261,view,48028,
1430928656204,107367,view,24807,
1430928659695,174862,view,34675,
1430928660306,125000,view,5256,
1430928661868,149995,view,39820,
1430928662029,175673,view,42504,
1430928662713,4662,view,48589,
1430928663884,77472,transaction,47390,14410.0
1430928667815,16012,view,45817,
1430928671543,125123,view,6862,
1430928672642,138261,addtocart,48028,
1430928673489,149995,view,49465,
1430928674039,119926,view,2462,
1430928676010,148457,view,33773,
1430928676835,14199,view,34442,
1430928680772,75448,view,3795,
1430928682679,47599,view,49311,
1430928685645,24156,view,16106,
1430928695153,199538,view,32217,
1430928697359,151435,view,27385,
1430928697669,185694,view,45561,
1430928700008,201991,view,34234,
1430928700700,97330,view,30043,
1430928702020,56833,view,4943,
1430928703514,128635,view,18287,
1430928704208,115117,view,11147,
1430928704391,84132,view,41367,
1430928705334,106843,view,27765,
1430928706821,46702,view,30532,
1430928707780,141879,view,13488,
1430928708706,119926,view,2462,
1430928708954,69302,view,17797,
1430928712124,179594,view,28335,
1430928712376,56833,view,7393,
1430928716238,68737,view,27015,
1430928717961,93980,view,26102,
1430928721067,6634,view,8323,
1430928729115,69302,view,6872,
1430928736878,149995,view,39820,
1430928739076,21083,view,23630,
1430928739171,111744,view,36276,
1430928739314,6999,view,7860,
1430928739637,47599,view,49311,
1430928742253,139908,view,31284,
1430928743706,88329,view,10167,
1430928745058,149995,view,49465,
1430928746026,46702,view,30532,
1430928755499,106617,view,37440,
1430928755829,2889,transaction,7816,10412.0
1430928756854,200998,view,23822,
1430928760971,139908,view,19060,
1430928761592,148124,view,28247,
1430928763869,25854,view,9579,
1430928769171,139908,view,31284,
1430928769531,100361,view,23134,
1430928773367,200998,view,4171,
1430928774937,200998,view,43346,
1430928775391,97953,view,11644,
1430928775486,104116,view,19813,
1430928776691,138261,transaction,48028,7772.0
1430928777300,50015,view,34299,
1430928778160,72613,view,36418,
1430928778949,72613,view,9114,
1430928782177,72613,view,32223,
1430928782474,72613,view,18883,
1430928788367,168615,view,12610,
1430928790750,63839,view,21180,
1430928792540,51083,addtocart,9967,
1430928793399,93980,view,26102,
1430928795481,185694,view,44579,
1430928797531,100361,view,43916,
1430928804747,21461,view,47906,
1430928806872,141879,view,43571,
1430928808875,127117,view,38574,
1430928810044,147497,view,19813,
1430928814675,177741,view,7310,
1430928817116,162798,view,13576,
1430928817667,201641,view,9142,
1430928824137,5153,view,21011,
1430928824408,141879,view,30456,
1430928826638,30869,view,35987,
1430928827002,100279,view,26100,
1430928829968,104116,view,22744,
1430928830134,201386,view,15609,
1430928830872,155705,view,26760,
1430928839938,3603,view,9526,
1430928840753,177091,view,48471,
1430928845737,147497,view,22744,
1430928849820,56842,view,35869,
1430928855898,142160,view,49475,
1430928857125,51978,view,23818,
1430928857267,83994,view,46027,
1430928857782,108636,view,22274,
1430928858329,203697,view,21180,
1430928859623,127019,view,10100,
1430928861527,113334,view,9362,
1430928865610,23224,view,13704,
1430928866761,13138,view,47390,
1430928873652,30869,view,35987,
1430928875032,192246,view,43713,
1430928877023,168214,view,40337,
1430928877164,42434,view,29004,
1430928878339,57460,view,4008,
1430928878432,108636,view,44423,
1430928878781,76420,view,3415,
1430928881967,147497,addtocart,22744,
1430928883295,23224,view,19402,
1430928885698,147497,view,19813,
1430928888486,147497,view,19813,
1430928888851,23224,view,13704,
1430928889565,63397,view,38915,
1430928891086,108636,view,23248,
1430928892997,190407,view,6172,
1430928893608,113334,view,5361,
1430928897117,3179,view,40252,
1430928897148,189880,view,34778,
1430928898230,185694,view,43023,
1430928902615,99267,view,2178,
1430928907083,147497,view,19813,
1430928914466,150940,view,6858,
1430928916931,110027,view,37840,
1430928917748,56842,view,25411,
1430928923360,124380,view,1999,
1430928923751,97953,view,5361,
1430928930659,19290,view,11816,
1430928934071,112288,view,15671,
1430928936498,199538,view,45217,
1430928939228,203268,view,17283,
1430928946180,37160,view,21341,
1430928951970,144719,view,6821,
1430928952236,108815,view,42850,
1430928952822,148303,view,48896,
1430928955127,199361,view,21655,
1430928957764,142160,view,49475,
1430928959756,103676,view,8608,
1430928961171,161712,view,17165,
1430928966994,170274,view,25919,
1430928968795,33474,view,30518,
1430928968852,112224,view,29892,
1430928972406,166136,view,23937,
1430928972848,99581,view,4697,
1430928977006,31092,view,25747,
1430928979407,142160,view,336,
1430928984175,4662,view,9462,
1430928987577,24138,view,32893,
1430928991445,167422,view,49564,
1430928992864,56842,view,975,
1430928995267,73578,view,4377,
1430929005048,113334,view,43962,
1430929011866,59581,view,31273,
1430929012441,56833,addtocart,13604,
1430929018724,47599,view,43524,
1430929023346,117499,view,6282,
1430929024527,97953,view,43962,
1430929031254,192246,view,6938,
1430929032177,205684,view,30951,
1430929034364,103273,view,36196,
1430929036117,193111,view,48366,
1430929042944,158442,view,48641,
1430929045153,104615,view,36083,
1430929046797,73108,view,22629,
1430929047434,19630,view,41904,
1430929048305,62594,view,15722,
1430929049074,189705,view,26683,
1430929051580,140287,view,33952,
1430929052065,56833,addtocart,38830,
1430929052723,161712,view,34067,
1430929053588,128030,view,9904,
1430929054173,113334,addtocart,43962,
1430929055118,142160,view,336,
1430929057516,201480,view,1717,
1430929058628,4662,view,41460,
1430929059208,159499,view,8846,
1430929059820,69353,view,39653,
1430929062862,183591,view,44024,
1430929071009,126330,view,13340,
1430929071607,112224,view,29892,
1430929072364,79497,view,21150,
1430929074029,78665,view,3384,
1430929076560,2296,view,47080,
1430929076985,15498,view,44937,
1430929078399,83994,view,44876,
1430929079990,153388,view,31730,
1430929081305,112224,addtocart,29892,
1430929084011,104998,view,17250,
1430929085263,4662,view,14533,
1430929087244,40566,view,13450,
1430929092004,46010,view,33952,
1430929092698,138261,view,29004,
1430929098194,117957,view,4377,
1430929098666,125663,view,47445,
1430929099924,56833,addtocart,7393,
1430929101356,116,view,22965,
1430929102285,21562,view,1498,
1430929104323,205899,view,20552,
1430929107583,138261,addtocart,29004,
1430929108164,201480,view,44508,
1430929110009,134685,view,28961,
1430929112249,22424,view,21683,
1430929112867,155725,view,7816,
1430929118380,89716,transaction,27097,6583.0
1430929124233,147497,transaction,22744,6356.0
1430929124233,147497,transaction,19813,6356.0
1430929126498,40566,view,13450,
1430929129057,19579,view,45501,
1430929129151,47434,view,32938,
1430929129387,161712,view,38502,
1430929132801,45725,view,37821,
1430929133265,183070,view,36254,
1430929133391,167417,view,33404,
1430929138111,123447,view,22464,
1430929139891,28556,view,5844,
1430929140059,189705,view,23033,
1430929140247,48274,view,21630,
1430929142590,161553,view,35441,
1430929144939,5217,view,25692,
1430929145802,172615,transaction,14306,779.0
1430929149279,126923,view,29336,
1430929150136,19579,view,45501,
1430929151159,83994,view,15444,
1430929152159,140799,view,31472,
1430929153061,183591,addtocart,44024,
1430929155186,79449,view,40366,
1430929159216,101741,view,43771,
1430929163174,49560,view,2637,
1430929164253,1843,view,42894,
1430929166761,16399,view,23437,
1430929166825,161553,view,8697,
1430929167621,42532,view,19775,
1430929172449,7217,view,17882,
1430929172592,173895,view,32250,
1430929173473,55218,view,40731,
1430929177259,23140,view,48372,
1430929178849,56266,view,13205,
1430929180734,47599,view,22204,
1430929181281,108928,view,42751,
1430929185742,70581,view,1228,
1430929187284,105642,view,42805,
1430929188701,164798,view,12484,
1430929197420,15498,view,44937,
1430929198454,178609,view,45710,
1430929199267,4662,view,14533,
1430929199940,49402,view,26198,
1430929209328,161712,view,7639,
1430929216176,97444,view,14127,
1430929221310,101553,view,21454,
1430929221823,63291,view,23359,
1430929225298,201583,view,9559,
1430929228980,193111,view,28289,
1430929230751,138261,transaction,29004,8245.0
1430929234096,180290,view,30988,
1430929236802,83994,view,6752,
1430929238809,65925,view,34617,
1430929239351,72613,view,18883,
1430929241756,136722,view,39886,
1430929242635,171230,view,13144,
1430929248187,136722,view,8416,
1430929248189,88187,view,27224,
1430929262601,120998,view,49423,
1430929265152,4662,view,33420,
1430929266549,43213,view,31289,
1430929268062,57629,view,20877,
1430929269716,180290,view,31939,
1430929270122,73651,view,18855,
1430929271434,22715,view,3517,
1430929271812,554,view,3372,
1430929273112,20138,view,36396,
1430929273458,171848,view,47949,
1430929274272,47599,view,25215,
1430929278545,153785,view,19290,
1430929282328,157374,view,13533,
1430929285316,24805,view,26423,
1430929286111,57629,view,47350,
1430929287542,64685,view,34185,
1430929296019,31818,view,8768,
1430929297492,57629,view,35912,
1430929298904,52616,view,41602,
1430929300112,93809,view,10153,
1430929300616,61462,view,19016,
1430929301666,60297,view,44530,
1430929303788,161712,view,36831,
1430929307589,47926,view,18184,
1430929308246,102628,view,42928,
1430929309077,159988,view,15132,
1430929311117,5217,view,25692,
1430929320339,5217,view,37663,
1430929320448,83994,view,6462,
1430929321435,1843,view,48777,
1430929321997,69344,view,27982,
1430929323203,57629,view,32956,
1430929324129,47599,view,37103,
1430929324231,131999,view,33024,
1430929331287,57629,view,9589,
1430929333420,84086,view,27002,
1430929334966,116945,view,10114,
1430929336059,158442,view,23106,
1430929337799,203538,view,33121,
1430929337830,199538,view,45217,
1430929339478,85234,view,36382,
1430929340299,129797,view,10491,
1430929341262,115306,view,42799,
1430929342066,102628,addtocart,42928,
1430929353841,83983,view,21684,
1430929355355,69154,view,39545,
1430929358315,189764,view,15761,
1430929358505,37110,view,31961,
1430929360977,103053,view,6172,
1430929361930,122698,view,47445,
1430929368658,20759,view,9967,
1430929370213,181697,view,49339,
1430929371437,159922,view,19117,
1430929371625,2014,view,29885,
1430929373320,23140,view,3312,
1430929373875,107730,view,17023,
1430929374719,139154,view,45632,
1430929376891,84082,view,41424,
1430929380261,161712,view,5132,
1430929384338,4662,view,10760,
1430929384885,170876,view,12275,
1430929384901,146007,view,21655,
1430929388182,9078,view,16072,
1430929389208,83994,view,4145,
1430929389391,69811,view,47773,
1430929391260,189764,view,20826,
1430929393825,105693,view,35217,
1430929394661,122195,view,24626,
1430929395395,61655,view,22906,
1430929396309,64522,addtocart,34558,
1430929396340,188605,view,14533,
1430929402250,9711,view,7781,
1430929402517,189764,view,15761,
1430929402640,113334,transaction,43962,8812.0
1430929404082,30952,view,36237,
1430929404144,189185,view,34541,
1430929408031,153388,view,31730,
1430929414660,203538,view,9981,
1430929415806,127107,addtocart,33889,
1430929419159,67258,view,44476,
1430929421259,200026,view,37527,
1430929427239,146007,view,21655,
1430929429000,189764,view,20826,
1430929429121,184638,view,26426,
1430929430060,115306,view,7432,
1430929431013,189764,view,15761,
1430929434444,98681,view,40083,
1430929437036,100912,view,40681,
1430929437280,58324,view,49501,
1430929438157,28335,view,42487,
1430929440133,176253,view,16212,
1430929453049,38393,view,10064,
1430929455115,188665,view,22392,
1430929456319,99904,view,42265,
1430929457184,161712,view,10501,
1430929457837,47599,view,42860,
1430929460451,183591,transaction,44024,4416.0
1430929463196,67761,view,37293,
1430929464132,28721,view,8002,
1430929466386,64674,view,28884,
1430929470017,36106,view,47884,
1430929474707,10306,view,9577,
1430929477415,71951,view,26837,
1430929478605,115306,view,36741,
1430929480459,116237,view,34050,
1430929481713,116237,view,8742,
1430929482203,53238,view,6846,
1430929483917,182945,view,3836,
1430929484775,116421,view,29157,
1430929484873,111456,view,4296,
1430929485135,105642,view,28854,
1430929498660,104198,view,9906,
1430929498674,19198,view,45828,
1430929504408,182945,view,3836,
1430929511315,147497,view,20260,
1430929511443,109267,view,46008,
1430929511835,57287,view,40635,
1430929512933,147497,view,1041,
1430929513261,83994,view,32595,
1430929514142,179885,view,6000,
1430929514859,147497,view,26906,
1430929515847,73740,view,26616,
1430929517605,46091,view,19163,
1430929518609,136536,view,27229,
1430929527674,79227,view,39791,
1430929529979,183114,view,47309,
1430929531874,123447,view,22464,
1430929532417,6057,view,12083,
1430929532574,55490,view,38130,
1430929537168,179885,view,6000,
1430929544900,56160,view,27845,
1430929545966,206165,view,30883,
1430929550155,2014,view,16147,
1430929550913,182945,view,46187,
1430929557919,147497,addtocart,20260,
1430929562003,110233,view,29964,
1430929562831,186814,view,9458,
1430929564168,2014,view,29885,
1430929565996,33197,view,9875,
1430929570604,173562,view,9251,
1430929576849,51083,view,36028,
1430929577287,55490,view,21249,
1430929581258,165289,view,41064,
1430929581687,76565,view,29340,
1430929584944,155725,view,14306,
1430929584980,16953,view,16858,
1430929586556,102628,view,42928,
1430929586844,133614,view,6007,
1430929592278,176253,view,36386,
1430929595096,167102,view,41530,
1430929597260,174749,view,24281,
1430929604187,161966,view,14719,
1430929607714,55490,view,38130,
1430929612469,53770,view,25284,
1430929614502,60297,view,10601,
1430929616406,83760,view,16994,
1430929616635,155725,view,2778,
1430929616941,83760,view,16891,
1430929617884,31401,view,37932,
1430929619425,55490,view,8004,
1430929621216,4662,view,48941,
1430929621787,113206,view,21597,
1430929624713,113206,view,37159,
1430929627171,123501,view,6586,
1430929627358,31092,view,16830,
1430929628126,119438,view,28648,
1430929628472,24512,view,8641,
1430929630182,80149,view,25654,
1430929632358,119438,view,43725,
1430929632879,83760,view,389,
1430929634366,76565,view,17582,
1430929638659,119438,view,32201,
1430929639284,167102,view,41530,
1430929643342,31092,addtocart,16830,
1430929644963,20138,view,44141,
1430929658545,206165,view,49500,
1430929659878,13138,view,9945,
1430929660326,56612,view,30616,
1430929661061,63876,view,39247,
1430929664548,13138,view,7687,
1430929671704,96330,view,23509,
1430929675997,55490,addtocart,8004,
1430929676846,17448,view,34260,
1430929677027,123501,view,6586,
1430929678843,44354,view,3470,
1430929679566,180883,view,11181,
1430929680334,3559,view,36419,
1430929680515,94059,view,12426,
1430929684254,119438,view,43725,
1430929689170,186260,view,19317,
1430929692046,119438,view,45648,
1430929694472,182130,view,36839,
1430929697248,46046,view,45702,
1430929697578,78989,view,27525,
1430929698640,179707,view,43780,
1430929704965,167102,view,49339,
1430929711053,13457,view,36689,
1430929712514,34107,view,7333,
1430929716216,147497,transaction,20260,7970.0
1430929717140,20138,view,32158,
1430929717725,121927,view,22296,
1430929717834,185036,view,17404,
1430929724406,155725,view,14306,
1430929725333,141529,view,29296,
1430929729417,78665,view,3384,
1430929735330,135323,view,28597,
1430929738310,97256,view,34970,
1430929741609,13457,view,312,
1430929755798,12336,view,23635,
1430929758545,155725,view,9658,
1430929758950,195265,view,27249,
1430929759581,155725,view,24723,
1430929760250,202663,view,46921,
1430929761161,49913,view,10340,
1430929762802,158442,view,6821,
1430929764332,172491,view,33913,
1430929764457,84876,view,6867,
1430929766228,105085,view,5517,
1430929766983,138261,view,5557,
1430929768531,3559,view,20875,
1430929770044,47926,view,18184,
1430929775797,172491,view,11805,
1430929776781,74444,view,18072,
1430929778331,47591,view,28256,
1430929779054,91240,view,4936,
1430929784981,58762,view,43455,
1430929785450,47591,view,44185,
1430929790084,138261,addtocart,5557,
1430929791351,13457,view,4082,
1430929796566,135054,view,3111,
1430929796610,70961,view,12600,
1430929800953,69080,view,24650,
1430929802122,190562,view,20328,
1430929803273,21651,view,39911,
1430929806651,180882,view,23029,
1430929810068,176253,view,5791,
1430929814172,190633,view,18044,
1430929816398,72505,view,11495,
1430929818136,61463,view,10205,
1430929818288,133201,view,30995,
1430929822766,168426,view,31802,
1430929826615,59478,view,21634,
1430929830216,174940,view,3168,
1430929832076,47599,view,2267,
1430929839098,92950,view,32314,
1430929839356,205417,view,26758,
1430929840122,186746,view,28113,
1430929844156,134767,view,7,
1430929845764,96464,view,15236,
1430929855301,58802,view,28113,
1430929855318,17448,view,7135,
1430929856774,90977,view,34191,
1430929859915,145044,view,6586,
1430929860009,62299,view,49495,
1430929860924,69080,view,24650,
1430929861058,47599,view,2267,
1430929863063,197134,view,24572,
1430929867998,105085,view,5517,
1430929871052,159922,view,19117,
1430929871753,16182,view,14348,
1430929872895,168214,view,40337,
1430929873505,180518,view,1844,
1430929874056,184151,view,2797,
1430929874135,58802,view,24911,
1430929875184,78132,view,26993,
1430929877002,55225,view,22935,
1430929877518,104116,view,6224,
1430929889256,144042,view,38503,
1430929890321,134767,view,7,
1430929891434,203673,view,43101,
1430929894330,28529,view,28121,
1430929895047,3559,view,25855,
1430929895609,91844,view,1922,
1430929896289,47137,view,43186,
1430929898258,161415,view,24856,
1430929906621,187459,view,12291,
1430929907416,58802,view,28113,
1430929908902,138261,transaction,5557,15256.0
1430929909573,119301,view,1483,
1430929911533,192757,view,12674,
1430929914728,198178,view,48661,
1430929918234,134857,view,19443,
1430929918288,104116,view,6918,
1430929925327,148406,view,8599,
1430929929084,36062,view,17397,
1430929930318,158442,view,3970,
1430929930744,17448,view,34260,
1430929931842,19075,view,44238,
1430929933273,44113,view,30526,
1430929936919,188842,view,47158,
1430929938062,17448,addtocart,34260,
1430929941907,172635,view,11411,
1430929942419,107452,view,17205,
1430929942797,36728,view,29754,
1430929944042,75781,view,10134,
1430929944275,161065,view,21816,
1430929945806,36728,view,29754,
1430929948580,133476,view,23536,
1430929955799,647,view,11578,
1430929956533,1736,view,24749,
1430929961864,70469,view,40917,
1430929964728,166389,view,777,
1430929965722,95016,transaction,8883,10045.0
1430929967938,168426,view,11859,
1430929968997,194749,view,34511,
1430929969375,168426,view,35684,
1430929971898,19075,view,44238,
1430929973768,71205,view,17879,
1430929975741,178327,view,25190,
1430929978385,133476,view,48360,
1430929980014,153325,view,9783,
1430929982147,198064,view,19938,
1430929984089,43853,view,34314,
1430929984532,6694,view,7569,
1430929985004,95554,view,24575,
1430929987166,28647,view,10538,
1430929990912,65925,view,34617,
1430929991091,133614,view,37740,
1430929991210,176172,view,36031,
1430929991304,184512,view,28337,
1430929995789,173864,view,20405,
1430929997304,110846,view,21831,
1430929999704,28647,view,43881,
1430930003868,7759,view,23359,
1430930005876,22715,view,37740,
1430930005957,118248,view,6954,
1430930007766,110027,view,37840,
1430930013467,144516,view,33775,
1430930014064,71205,view,40638,
1430930018346,102023,view,27114,
1430930018973,85658,view,38660,
1430930021424,11341,view,11147,
1430930022627,138261,view,5557,
1430930025066,41349,view,43803,
1430930032614,132453,view,28446,
1430930038044,204258,view,9200,
1430930038913,176562,view,16785,
1430930039273,176253,view,39577,
1430930040059,110846,view,7417,
1430930041409,144516,view,4078,
1430930043717,192100,view,19506,
1430930049394,133239,view,32756,
1430930049801,21365,view,22943,
1430930050371,105085,addtocart,19732,
1430930051752,147434,view,43147,
1430930053847,129769,view,3330,
1430930054749,105085,view,19732,
1430930056352,11341,addtocart,11147,
1430930065973,128555,view,6965,
1430930066287,105085,addtocart,19732,
1430930068082,10831,view,13952,
1430930072163,47157,view,38171,
1430930073339,2014,view,16147,
1430930075221,13138,view,48589,
1430930078556,127356,view,22190,
1430930082764,2014,view,29885,
1430930084426,116486,view,47671,
1430930086244,43372,view,5561,
1430930087726,161336,view,33243,
1430930088355,181294,view,37827,
1430930091419,66792,view,20467,
1430930092847,143088,view,49432,
1430930094112,10923,view,18323,
1430930097380,151316,view,11762,
1430930108679,189375,view,36815,
1430930118144,73707,view,2108,
1430930130967,43372,addtocart,5561,
1430930138059,47599,view,31114,
1430930138403,202663,view,46921,
1430930139640,141547,view,17713,
1430930141511,104147,view,9128,
1430930148711,16305,view,34760,
1430930149276,47717,view,11739,
1430930149683,42594,view,19798,
1430930149698,16182,view,14348,
1430930154480,2549,view,20756,
1430930155320,104147,view,40871,
1430930157559,197187,view,31769,
1430930159797,22953,view,26592,
1430930164316,53299,view,23683,
1430930164801,185569,view,19759,
1430930168601,178837,view,35301,
1430930169132,187718,view,22406,
1430930173027,182277,view,11502,
1430930174741,203297,view,9780,
1430930175186,189375,addtocart,36815,
1430930182195,165868,view,40905,
1430930186721,97036,view,19861,
1430930188184,71205,view,17879,
1430930192015,9335,view,29927,
1430930192438,17448,view,34260,
1430930193867,165868,addtocart,40905,
1430930194821,203297,view,12944,
1430930198171,200511,view,43801,
1430930198177,13138,view,8883,
1430930199557,153255,view,35595,
1430930200004,2595,view,6408,
1430930200857,203297,view,47275,
1430930201993,137854,view,13628,
1430930208633,167102,view,35679,
1430930215683,189375,view,36815,
1430930219385,187864,view,29333,
1430930220466,98333,view,36004,
1430930222518,167102,addtocart,35679,
1430930223991,132659,view,13717,
1430930225966,140305,view,4418,
1430930227123,189080,view,9071,
1430930227145,122206,view,31306,
1430930231306,203297,view,42544,
1430930231824,22356,view,23009,
1430930233990,47717,view,31582,
1430930234853,203297,view,14013,
1430930239461,203297,view,14013,
1430930241062,203297,view,28192,
1430930241531,71205,view,17879,
1430930242000,48413,view,14600,
1430930242579,4662,view,48218,
1430930243988,203297,view,12275,
1430930246477,167102,view,35679,
1430930248719,158442,view,10176,
1430930254206,77144,view,31853,
1430930260063,133836,view,17501,
1430930260944,199568,view,40224,
1430930263343,101263,view,28879,
1430930270340,47786,view,32826,
1430930270812,69071,view,46156,
1430930271205,92117,view,1832,
1430930272002,48413,view,43680,
1430930274321,125388,view,31126,
1430930275337,92117,view,1832,
1430930275554,176844,view,40198,
1430930275666,109174,view,34226,
1430930277805,13526,view,33866,
1430930280054,116486,view,47671,
1430930281562,125388,addtocart,31126,
1430930286868,50161,view,37725,
1430930290913,73119,view,2603,
1430930291882,146007,view,21655,
1430930294872,101188,view,2908,
1430930295983,77160,view,9882,
1430930299702,168537,view,44181,
1430930299862,176472,view,37281,
1430930303261,185481,view,13144,
1430930303423,47717,view,11739,
1430930304707,4662,view,43606,
1430930305035,203297,view,9780,
1430930311137,47599,view,18434,
1430930314795,196990,view,26636,
1430930321578,132193,view,33913,
1430930321781,1700,view,4631,
1430930326978,186369,view,26890,
1430930328253,100535,view,22938,
1430930330402,167221,view,13388,
1430930332511,169571,view,16994,
1430930336547,77041,view,22051,
1430930337988,154126,view,33066,
1430930344453,111859,view,12350,
1430930347417,177729,view,31893,
1430930349082,176472,view,35879,
1430930360723,155196,view,17572,
1430930365069,132530,view,49052,
1430930365194,175617,view,36946,
1430930369203,147497,view,21553,
1430930369683,65712,view,45889,
1430930371575,166919,view,47771,
1430930371963,190320,view,7082,
1430930372324,18940,view,40864,
1430930377602,101969,view,42843,
1430930380343,13138,view,27097,
1430930386551,13225,view,36639,
1430930388638,49671,view,19111,
1430930391787,116423,view,43103,
1430930401433,5845,view,45965,
1430930401668,55254,view,12198,
1430930403122,18940,view,40864,
1430930403706,26829,view,35669,
1430930408590,33563,view,10777,
1430930409908,18940,view,1873,
1430930412673,47717,view,11739,
1430930413834,101969,view,1617,
1430930414893,177729,view,49275,
1430930414946,71701,view,12757,
1430930419846,114966,view,12607,
1430930422576,104116,view,2018,
1430930427476,202950,view,8477,
1430930429217,22715,view,41629,
1430930443046,158442,view,9031,
1430930445296,199326,view,42806,
1430930455120,4662,view,35394,
1430930458711,193287,view,46315,
1430930463714,130883,view,27846,
1430930467991,130883,addtocart,27846,
1430930470545,199326,addtocart,42806,
1430930477998,140415,view,36396,
1430930479012,75594,view,4064,
1430930479478,184779,view,41458,
1430930481573,203297,view,12944,
1430930485742,18940,transaction,1873,7524.0
1430930486607,119993,view,23452,
1430930486841,156619,view,5197,
1430930489196,107017,view,46741,
1430930490806,203297,view,9780,
1430930496602,34107,view,48135,
1430930501900,203297,view,12944,
1430930502055,183359,view,47309,
1430930506846,110991,view,4236,
1430930508730,26829,view,10491,
1430930509296,165427,view,30127,
1430930510969,199326,transaction,42806,9847.0
1430930511099,48717,view,7671,
1430930512706,138261,view,27897,
1430930513521,36515,view,26170,
1430930514103,34392,view,37539,
1430930514259,173255,view,1813,
1430930514944,156685,view,7569,
1430930518614,146007,view,21655,
1430930520336,187718,view,22406,
1430930521447,173255,view,25706,
1430930524342,203297,view,38493,
1430930524466,173255,view,47427,
1430930529256,47717,view,11739,
1430930529954,97179,view,47986,
1430930537133,47717,view,3642,
1430930537573,45557,view,10369,
1430930540251,187669,view,31641,
1430930541337,138261,view,21048,
1430930541634,138261,view,27897,
1430930541853,22715,view,45879,
1430930545706,73681,view,46493,
1430930547543,59203,view,20173,
1430930548388,89259,view,17070,
1430930548845,3907,view,29427,
1430930548908,138261,view,2778,
1430930549802,176472,view,48220,
1430930560105,26359,view,18651,
1430930561970,158442,view,27210,
1430930562138,73681,view,22459,
1430930565960,47717,view,19145,
1430930569823,108200,view,19619,
1430930571098,138261,view,21048,
1430930574036,38049,view,49554,
1430930577283,45557,view,37383,
1430930577972,47717,view,1181,
1430930580401,151343,view,5315,
1430930586703,83994,view,13781,
1430930589322,51957,view,29213,
1430930590354,198178,view,9395,
1430930601909,158442,view,9031,
1430930609818,178799,view,29739,
1430930610099,47717,view,19145,
1430930611067,148028,view,22475,
1430930614303,47717,view,3642,
1430930615179,23771,view,21848,
1430930616009,203268,view,17283,
1430930616463,47717,view,11739,
1430930619690,192424,view,33787,
1430930621041,148028,view,17423,
1430930622586,71205,view,25097,
1430930622742,4662,view,7438,
1430930623639,156364,view,31733,
1430930627032,89415,view,2730,
1430930632715,26829,view,30287,
1430930638068,91137,view,17654,
1430930639746,45563,view,22884,
1430930642691,30618,view,9653,
1430930644676,146003,view,24977,
1430930648228,83994,view,13282,
1430930650737,3859,view,39929,
1430930651486,198579,view,49048,
1430930653070,130883,transaction,27846,8324.0
